trip_id,stop_id,arrival,departure
58634452,143,82784,82784
58634452,23391,82911,
58870788,803,81768,81768
58870788,804,81812,81812
58870788,805,81865,81865
58870788,806,81923,81923
58870788,807,81973,81973
58870788,808,82011,82011
58870788,810,82046,82046
58870788,821,82095,82095
58870788,812,82120,82120
58870788,11812,82130,82130
58870788,813,82162,82162
58870788,814,82201,82201
58870788,815,82214,82214
58870788,816,82273,82273
58870788,817,82293,82293
58870788,818,82325,82325
58870788,10820,82461,82461
58870788,10830,82529,82529
58870788,137,82561,82561
58870788,120,82623,
58556856,20761,,82500
58556856,2310,82597,82597
58556856,2312,82682,82682
58556856,2314,82731,82731
58556856,23151,82816,82816
58556856,2316,82882,82882
58556856,2318,82981,82981
58556856,2319,83015,83015
58556856,2320,83042,83042
58556856,2321,83102,83102
58556856,2271,83123,83123
58556856,2273,83148,83148
58556856,2274,83181,83181
58556856,22751,83229,83229
58556856,2275,83246,83246
58556856,2276,83276,83276
58556856,2277,83298,83298
58556856,2278,83331,83331
58556856,2279,83363,83363
58556856,2280,83385,83385
58556856,2281,83401,83401
58556856,2282,83426,83426
58556856,2283,83484,83484
58556856,2284,83542,83542
58556856,2285,83595,83595
58556856,2286,83651,83651
58556856,2287,83688,83688
58556856,2288,83713,83713
58556856,2290,83746,83746
58556856,2291,83773,83773
58556856,2292,83805,83805
58556856,2293,83826,83826
58556856,7922,83840,
58404964,900,,82200
58404964,902,82213,82213
58404964,1900,82224,82224
58404964,903,82256,82256
58404964,9031,82329,82329
58404964,904,82354,82354
58404964,905,82369,82369
58404964,906,82384,82384
58404964,907,82408,82408
58404964,909,82434,82434
58404964,910,82442,82442
58404964,912,82475,82475
58404964,913,82501,82501
58404964,915,82531,82531
58404964,916,82563,82563
58404964,917,82613,82613
58404964,918,82668,82668
58404964,919,82703,82703
58404964,920,82765,82765
58404964,19201,82770,82770
58404964,922,82829,82829
58404964,924,82869,82869
58404964,925,82899,82899
58404964,926,82931,82931
58404964,927,82962,82962
58404964,928,83062,83062
58404964,931,83143,83143
58404964,933,83283,83283
58404964,934,83314,83314
58404964,937,83402,83402
58404964,938,83422,83422
58404964,939,83458,83458
58404964,941,83486,83486
58404964,899,83541,
58405055,899,,84000
58405055,951,84002,84002
58405055,952,84044,84044
58405055,953,84086,84086
58405055,954,84119,84119
58405055,956,84193,84193
58405055,958,84268,84268
58405055,959,84294,84294
58405055,960,84320,84320
58405055,962,84358,84358
58405055,964,84452,84452
58405055,966,84550,84550
58405055,967,84604,84604
58405055,969,84654,84654
58405055,970,84685,84685
58405055,971,84744,84744
58405055,972,84804,84804
58405055,973,84840,84840
58405055,974,84878,84878
58405055,975,84924,84924
58405055,977,84987,84987
58405055,9780,85018,85018
58405055,979,85059,85059
58405055,981,85092,85092
58405055,982,85108,85108
58405055,983,85131,85131
58405055,985,85146,85146
58405055,986,85177,85177
58405055,987,85190,85190
58405055,988,85247,85247
58405055,989,85268,85268
58405055,900,85327,
58871146,10642,,82200
58871146,1936,82308,82308
58871146,1937,82337,82337
58871146,1128,82367,82367
58871146,11939,82378,82378
58871146,1940,82409,82409
58871146,1941,82418,82418
58871146,5241,82450,82450
58871146,15241,82471,82471
58871146,5243,82479,82479
58871146,5244,82491,82491
58871146,5245,82514,82514
58871146,5246,82556,82556
58871146,5247,82570,82570
58871146,5248,82592,82592
58871146,5249,82623,82623
58871146,5250,82629,82629
58871146,5251,82642,82642
58871146,5252,82652,82652
58871146,5253,82673,82673
58871146,5254,82676,82676
58871146,5255,82702,82702
58871146,5256,82712,82712
58871146,5257,82758,82758
58871146,5258,82765,82765
58871146,5259,82786,82786
58871146,5260,82814,82814
58871146,5261,82834,82834
58871146,5262,82858,82858
58871146,5263,82892,
58871739,875,,82320
58871739,6495,82503,82503
58871739,26495,82553,82553
58871739,36495,82572,82572
58871739,46495,82600,82600
58871739,56495,82628,82628
58871739,76495,82651,82651
58871739,6496,82676,82676
58871739,6498,82734,82734
58871739,6500,82787,82787
58871739,16498,82848,82848
58871739,6502,82896,82896
58871739,6504,82942,82942
58871739,6505,82976,82976
58871739,6507,83025,83025
58871739,6508,83084,83084
58871739,6509,83124,83124
58871739,2819,83174,83174
58871739,2818,83224,83224
58871739,22819,83265,83265
58871739,22818,83294,83294
58871739,22821,83312,83312
58871739,32818,83335,83335
58871739,42818,83354,83354
58871739,42819,83438,
CR-628068-065,PB-0281-S,81761,81761
CR-628068-065,KB-0351-S,82265,
58871844,42819,,84420
58871844,16466,84476,84476
58871844,26467,84496,84496
58871844,46467,84516,84516
58871844,56567,84533,84533
58871844,75467,84554,84554
58871844,26466,84585,84585
58871844,36466,84619,84619
58871844,6466,84667,84667
58871844,6467,84687,84687
58871844,6468,84709,84709
58871844,6470,84753,84753
58871844,6471,84768,84768
58871844,6472,84782,84782
58871844,6473,84817,84817
58871844,6474,84839,84839
58871844,6476,84888,84888
58871844,6478,84918,84918
58871844,6479,84945,84945
58871844,6480,84960,84960
58871844,16479,84973,84973
58871844,36479,84999,84999
58871844,56479,85019,85019
58871844,76479,85052,85052
58871844,875,85135,
58872069,18511,,
58872069,1722,,
58872069,1723,,
58872069,1724,,
58872069,1725,,
58872069,1726,,
58872069,1728,,
58872069,1730,,
58872069,543,,
58872069,544,,
58872069,9406,,
58872069,545,,
58872069,546,,
58872069,11522,,
58872069,547,,
58872069,875,,
58653303,5880,,83280
58653303,5881,83340,83340
58653303,5839,83384,83384
58653303,5841,83414,83414
58653303,5842,83444,83444
58653303,5843,83479,83479
58653303,5844,83492,83492
58653303,5666,83562,83562
58653303,5848,83598,83598
58653303,5849,83624,83624
58653303,5850,83676,83676
58653303,5851,83719,83719
58653303,5852,83742,83742
58653303,5853,83773,83773
58653303,5854,83807,83807
58653303,5736,83909,83909
58653303,5737,83936,83936
58653303,57400,83992,83992
58653303,15857,84054,84054
58653303,5857,84084,84084
58653303,5858,84127,84127
58653303,5859,84157,84157
58653303,5861,84205,84205
58653303,5862,84228,84228
58653303,5863,84240,84240
58653303,5864,84269,84269
58653303,5865,84295,84295
58653303,5740,84383,
58848239,70052,81797,81844
58848239,70054,81921,81965
58848239,70056,82013,82057
58848239,70058,82134,82177
58848239,70060,82242,
58402755,334,,83220
58402755,367,83322,83322
58402755,369,83365,83365
58402755,371,83407,83407
58402755,457,83486,83486
58402755,458,83531,83531
58402755,460,83569,83569
58402755,461,83608,83608
58402755,463,83664,83664
58402755,465,83724,83724
58402755,467,83770,83770
58402755,473,83811,83811
58402755,469,83874,83874
58402755,470,83893,83893
58402755,386,83992,83992
58402755,387,84025,84025
58402755,388,84058,84058
58402755,390,84105,84105
58402755,392,84151,84151
58402755,393,84189,84189
58402755,394,84234,84234
58402755,395,84270,84270
58402755,396,84287,84287
58402755,21151,84323,84323
58402755,64000,84392,84392
58402755,1148,84554,84554
58402755,11149,84569,84569
58402755,11148,84582,84582
58402755,21148,84600,84600
58402755,1224,84652,84652
58402755,17861,84774,
58404510,17862,,82080
58404510,1257,82129,82129
58404510,1258,82182,82182
58404510,1260,82264,82264
58404510,1262,82292,82292
58404510,11531,82363,82363
58404510,1265,82451,82451
58404510,1266,82485,82485
58404510,10413,82609,82609
58404510,11413,82648,82648
58404510,17421,82702,82702
58404510,17411,82761,82761
58404510,17401,82796,82796
58404510,17391,82838,82838
58404510,415,82903,82903
58404510,416,82953,82953
58404510,417,83008,83008
58404510,419,83035,83035
58404510,420,83080,83080
58404510,421,83104,83104
58404510,422,83123,83123
58404510,423,83155,83155
58404510,424,83230,83230
58404510,425,83253,83253
58404510,426,83327,83327
58404510,428,83357,83357
58404510,430,83383,83383
58404510,334,83484,
58633932,60,81781,81781
58633932,61,81835,81835
58633932,64,81911,
58472595,5271,,83400
58472595,9318,83511,83511
58472595,9319,83589,83589
58472595,9045,83603,83603
58472595,9162,83660,83660
58472595,9163,83681,83681
58472595,9164,83690,83690
58472595,49164,83699,83699
58472595,49157,83747,83747
58472595,49158,83792,83792
58472595,9165,83871,83871
58472595,9167,83890,83890
58472595,9168,83912,83912
58472595,9169,83929,83929
58472595,9170,83954,83954
58472595,9171,83966,83966
58472595,9172,83990,83990
58472595,5002,84040,84040
58472595,15002,84072,84072
58472595,5003,84082,84082
58472595,5004,84100,84100
58472595,5005,84123,84123
58472595,5006,84137,84137
58472595,9174,84167,84167
58472595,9175,84191,84191
58472595,9176,84213,84213
58472595,9177,84230,84230
58472595,9178,84247,84247
58472595,8692,84273,
58750509,32004,,83100
58750509,3515,83203,83203
58750509,3516,83237,83237
58750509,3518,83276,83276
58750509,3520,83302,83302
58750509,3521,83311,83311
58750509,3522,83322,83322
58750509,3523,83336,83336
58750509,3524,83378,83378
58750509,3525,83398,83398
58750509,3526,83434,83434
58750509,3527,83462,83462
58750509,3528,83474,83474
58750509,3529,83486,83486
58750509,3530,83499,83499
58750509,3531,83580,83580
58750509,3532,83590,83590
58750509,3533,83598,83598
58750509,3534,83609,83609
58750509,3535,83617,83617
58750509,3536,83625,83625
58750509,3538,83636,83636
58750509,3539,83646,83646
58750509,3660,83670,83670
58750509,3661,83694,83694
58750509,3662,83715,83715
58750509,3664,83740,83740
58750509,3665,83749,83749
58750509,3666,83765,83765
58750509,3667,83775,83775
58750509,3668,83804,83804
58750509,3669,83818,83818
58750509,3670,83839,83839
58750509,36701,83860,83860
58750509,3671,83868,83868
58750509,3672,83882,83882
58750509,3673,83893,83893
58750509,3674,83917,83917
58750509,3675,83937,83937
58750509,3676,83972,83972
58750509,3677,83986,83986
58750509,3678,83991,83991
58750509,3679,84009,84009
58750509,3682,84023,84023
58750509,36821,84033,84033
58750509,3683,84074,84074
58750509,36831,84093,84093
58750509,3684,84101,
58556945,7922,,82500
58556945,17922,82524,82524
58556945,2250,82552,82552
58556945,2251,82568,82568
58556945,2252,82594,82594
58556945,2254,82615,82615
58556945,2255,82636,82636
58556945,2256,82661,82661
58556945,2257,82683,82683
58556945,2258,82715,82715
58556945,2259,82727,82727
58556945,2260,82786,82786
58556945,2261,82801,82801
58556945,2262,82830,82830
58556945,2263,82848,82848
58556945,2264,82881,82881
58556945,2265,82910,82910
58556945,2266,82932,82932
58556945,22661,82944,82944
58556945,22671,82963,82963
58556945,2268,83015,83015
58556945,2269,83030,83030
58556945,2270,83051,83051
58556945,2296,83093,83093
58556945,2297,83114,83114
58556945,2298,83135,83135
58556945,2299,83169,83169
58556945,2300,83199,83199
58556945,12301,83272,83272
58556945,2304,83355,83355
58556945,2305,83381,83381
58556945,2307,83449,83449
58556945,2076,83574,83574
58556945,32549,83620,
ADDED-1581696983,70260,,82291
ADDED-1581696983,70258,82308,82320
ADDED-1581696983,70256,82353,82382
ADDED-1581696983,70254,82414,82445
ADDED-1581696983,70252,82526,82538
ADDED-1581696983,70250,82560,82776
ADDED-1581696983,70248,82827,82862
ADDED-1581696983,70246,82934,82951
ADDED-1581696983,70244,83012,83065
ADDED-1581696983,70242,83102,83144
ADDED-1581696983,70240,83182,83221
ADDED-1581696983,70154,83292,83345
ADDED-1581696983,70156,83402,83440
ADDED-1581696983,70158,83542,83576
ADDED-1581696983,70200,83635,83704
ADDED-1581696983,70201,83781,83849
ADDED-1581696983,70203,83912,83955
ADDED-1581696983,70205,84013,84058
ADDED-1581696983,70207,84169,84197
ADDED-1581696983,70501,84309,84359
ADDED-1581696983,70513,84511,84564
ADDED-1581696983,70505,84645,84688
ADDED-1581696983,70507,84757,84801
ADDED-1581696983,70509,84848,84892
ADDED-1581696983,70511,84992,
58556531,70500,,84720
58556531,1416,84834,84834
58556531,1417,84885,84885
58556531,1419,84906,84906
58556531,1420,84927,84927
58556531,1421,84960,84960
58556531,1422,84994,84994
58556531,1423,85048,85048
58556531,1424,85060,85060
58556531,1425,85087,85087
58556531,1427,85133,85133
58556531,1428,85163,85163
58556531,1429,85175,85175
58556531,1430,85197,85197
58556531,2166,85243,85243
58556531,2167,85295,85295
58556531,110,85342,
58633964,64,,84240
58633964,3,84319,84319
58633964,4,84361,84361
58633964,5,84377,84377
58633964,1787,84457,84457
58633964,1788,84493,84493
58633964,5093,84561,84561
58633964,5095,84617,84617
58633964,15095,84662,84662
58633964,6565,84753,84753
58633964,6567,84857,84857
58633964,49001,84939,
58751261,32004,,85200
58751261,3515,85330,85330
58751261,3516,85351,85351
58751261,3518,85367,85367
58751261,3520,85394,85394
58751261,3521,85404,85404
58751261,3522,85413,85413
58751261,3523,85423,85423
58751261,3524,85446,85446
58751261,3525,85451,85451
58751261,3526,85481,85481
58751261,3527,85496,85496
58751261,3528,85510,85510
58751261,3529,85536,85536
58751261,3530,85550,85550
58751261,3531,85624,85624
58751261,3532,85632,85632
58751261,3533,85638,85638
58751261,3534,85649,85649
58751261,3535,85656,85656
58751261,3536,85663,85663
58751261,3537,85671,85671
58751261,3538,85674,85674
58751261,3539,85682,85682
58751261,3541,85708,85708
58751261,3542,85720,85720
58751261,3543,85751,85751
58751261,3544,85763,85763
58751261,3545,85786,85786
58751261,3547,85828,85828
58751261,3548,85840,85840
58751261,3549,85859,85859
58751261,3550,85891,85891
58751261,3551,85901,85901
58751261,3553,85915,85915
58751261,3555,85965,85965
58751261,3556,85976,85976
58751261,35571,85993,85993
58751261,3558,86018,86018
58751261,3560,86071,86071
58751261,3561,86116,86116
58751261,3563,86150,86150
58751261,3565,86206,86206
58751261,3566,86227,86227
58751261,3567,86250,86250
58751261,3582,86284,
58750770,3921,81780,81780
58750770,3922,81789,81789
58750770,3923,81805,81805
58750770,3925,81826,81826
58750770,3926,81850,81850
58750770,3928,81897,81897
58750770,3930,81909,81909
58750770,38671,81976,81976
58750770,3931,82201,82201
58750770,3933,82207,82207
58750770,3934,82231,82231
58750770,3935,82246,82246
58750770,3936,82275,82275
58750770,3937,82285,82285
58750770,3938,82295,82295
58750770,3939,82323,82323
58750770,3940,82355,82355
58750770,3941,82366,82366
58750770,3943,82407,82407
58750770,3944,82424,82424
58750770,3945,82435,82435
58750770,3946,82448,82448
58750770,3947,82463,82463
58750770,3948,82483,82483
58750770,3949,82499,82499
58750770,3950,82510,82510
58750770,3959,82522,82522
58750770,3420,82570,82570
58750770,3422,82615,82615
58750770,3423,82682,82682
58750770,33241,82773,82773
58750770,32000,82832,82832
58750770,32003,82907,
58555231,29005,,84000
58555231,2757,84050,84050
58555231,2759,84107,84107
58555231,12759,84114,84114
58555231,2761,84140,84140
58555231,2762,84161,84161
58555231,2763,84184,84184
58555231,2610,84199,84199
58555231,2612,84249,84249
58555231,2613,84273,84273
58555231,2615,84298,84298
58555231,2545,84328,84328
58555231,2546,84354,84354
58555231,2547,84409,84409
58555231,2548,84432,84432
58555231,22549,84524,84524
58555231,32549,84660,84660
58555231,2550,84739,84739
58555231,2551,84844,84844
58555231,2553,,
58555231,1071,84926,84926
58555231,1072,84963,84963
58555231,1074,84991,84991
58555231,1075,84999,84999
58555231,1076,85010,85010
58555231,1077,85030,85030
58555231,1079,85138,85138
58555231,1080,85150,85150
58555231,1081,85193,85193
58555231,1083,85214,85214
58555231,1084,85265,85265
58555231,1085,85321,85321
58555231,1086,85354,85354
58555231,1088,85388,85388
58555231,1089,85414,85414
58555231,1090,85449,85449
58555231,1092,85519,85519
58555231,21917,85576,
58871557,639,81520,81520
58871557,640,81530,81530
58871557,641,81571,81571
58871557,642,81586,81586
58871289,18511,,83311
58871289,1722,83433,83433
58871289,1723,83472,83472
58871289,1724,83495,83495
58871289,1725,83522,83522
58871289,1726,83552,83552
58871289,1728,83575,83575
58871289,1730,83608,83608
58871289,1731,83632,83632
58871289,1732,83686,83686
58871289,1733,83723,83723
58871289,1734,83736,83736
58871289,1735,83760,83760
58871289,1736,83788,83788
58871289,1737,83843,83843
58871289,381,83893,83893
58871289,382,83918,83918
58871289,383,83967,83967
58871289,9448,84078,84078
58871289,1739,84103,84103
58871289,1740,84145,84145
58871289,1741,84171,84171
58871289,1742,84220,84220
58871289,1743,84268,84268
58871289,1188,84302,84302
58871289,1215,84353,84353
58871289,1216,84384,84384
58871289,11531,84587,
58403816,74,81454,81454
58403816,75,81573,81573
58403816,77,81663,81663
58403816,79,81747,81747
58403816,80,81810,81810
58403816,82,81883,81883
58403816,187,81919,81919
58403816,84,82009,82009
58403816,59,82060,82060
58403816,854,82109,82109
58403816,856,82136,82136
58403816,10100,82208,82208
58403816,10101,82240,82240
58403816,62,82301,82301
58403816,63,82318,82318
58403816,64,82358,
58870618,64000,,84000
58870618,1178,84079,84079
58870618,1179,84100,84100
58870618,1180,84119,84119
58870618,1181,84142,84142
58870618,1182,84176,84176
58870618,1183,84188,84188
58870618,1184,84217,84217
58870618,1185,84239,84239
58870618,1186,84269,84269
58870618,1187,84334,84334
58870618,11187,84345,84345
58870618,21187,84389,84389
58870618,31187,84453,84453
58870618,41187,84474,84474
58870618,51187,84497,84497
58870618,61187,84509,84509
58870618,71187,84545,84545
58870618,875,84638,
58646161,70004,81752,81818
58646161,70002,81908,81961
58646161,70001,82060,
58634013,6538,,84840
58634013,6555,85034,85034
58634013,49002,85125,85125
58634013,49003,85266,85266
58634013,5098,85300,85300
58634013,5100,85375,85375
58634013,19402,85410,85410
58634013,15176,85435,85435
58634013,55,85461,85461
58634013,60,85519,85519
58634013,61,85575,85575
58634013,64,85673,
58403562,323,,
58403562,55600,,
58403562,557,,
58403562,558,,
58403562,559,,
58403562,560,,
58403562,561,,
58403562,1468,,
58403562,1469,,
58403562,1470,,
58403562,1471,,
58403562,1472,,
58403562,1473,,
58403562,14731,,
58403562,1474,,
58403562,1475,,
58403562,1478,,
58403562,1479,,
58403562,1480,,
58403562,1481,,
58403562,11482,,
58403562,14831,,
58403562,1484,,
58403562,1485,,
58403562,1486,,
58403562,1487,,
58403562,1488,,
58403562,1489,,
58403562,1491,,
58403562,64000,,
58403562,1148,,
58403562,11149,,
58403562,11148,,
58403562,21148,,
58403562,1224,,
58403562,17861,,
58556943,2286,81796,81796
58556943,2287,81843,81843
58556943,2288,81867,81867
58556943,2290,81909,81909
58556943,2291,81935,81935
58556943,2292,81958,81958
58556943,2293,81978,81978
58556943,7922,82010,
58471908,8309,,83160
58471908,2832,83364,83364
58471908,5611,83830,83830
58471908,5612,83876,83876
58471908,5613,83941,83941
58471908,5614,83984,83984
58471908,5615,84036,84036
58471908,56170,84094,84094
58471908,5618,84148,84148
58471908,5619,84175,84175
58471908,5620,84190,84190
58471908,5621,84232,84232
58471908,5623,84271,84271
58471908,5624,84310,84310
58471908,5625,84339,84339
58471908,5626,84388,84388
58471908,5627,84425,84425
58471908,5628,84469,84469
58471908,5629,84493,84493
58471908,5630,84511,84511
58471908,5631,84523,84523
58471908,5632,84548,84548
58471908,5633,84573,84573
58471908,5636,84604,84604
58471908,5547,84619,
58872079,18511,,
58872079,1722,,
58872079,1723,,
58872079,1724,,
58872079,1725,,
58872079,1726,,
58872079,1728,,
58872079,1730,,
58872079,543,,
58872079,544,,
58872079,9406,,
58872079,545,,
58872079,546,,
58872079,11522,,
58872079,547,,
58872079,875,,
58398146,70202,,82571
58398146,70197,82665,82731
58398146,70159,82792,82833
58398146,70157,82923,82942
58398146,70155,83019,83087
58398146,70153,83172,83226
58398146,70151,83325,83379
58398146,70211,83537,83579
58398146,70213,83623,83653
58398146,70215,83669,83711
58398146,70217,83731,83815
58398146,70219,83865,83917
58398146,70223,83993,84029
58398146,70225,84080,84115
58398146,70227,84126,84167
58398146,70229,84196,84275
58398146,70231,84321,84357
58398146,70233,84377,84406
58398146,70235,84454,84490
58398146,70237,84534,
58403027,175,,82080
58403027,143,82192,82192
58403027,144,82265,82265
58403027,145,82433,82433
58403027,146,82490,82490
58403027,147,82527,82527
58403027,148,82567,82567
58403027,11481,82602,82602
58403027,151,82752,82752
58403027,153,82824,82824
58403027,154,82872,82872
58403027,155,82909,82909
58403027,156,82938,82938
58403027,157,82984,82984
58403027,21,83051,83051
58403027,22,83095,83095
58403027,23,83108,83108
58403027,24,83151,83151
58403027,25,83191,83191
58403027,27,83313,83313
58403027,28,83348,83348
58403027,29,83362,83362
58403027,30,83381,83381
58403027,32,83415,83415
58403027,10031,83449,83449
58403027,10032,83469,83469
58403027,33,83514,
58646165,Oak Grove-01,,82080
58646165,70034,82175,82223
58646165,70032,82391,82453
58646165,70278,82509,82560
58646165,70030,82632,82688
58646165,70028,82868,82921
58646165,70026,83022,83056
58646165,70024,83118,83163
58646165,70022,83203,83269
58646165,70020,83284,83341
58646165,70018,83368,83410
58646165,70016,83436,83451
58646165,70014,83549,83614
58646165,70012,83766,83832
58646165,70010,83877,83932
58646165,70008,83998,84061
58646165,70006,84134,84179
58646165,70004,84278,84344
58646165,70002,84434,84487
58646165,70001,84586,
58402908,150,,84600
58402908,10011,85010,85010
58402908,10012,85041,85041
58402908,10013,85055,85055
58402908,10015,85128,85128
58402908,1790,85177,85177
58402908,1791,85253,85253
58402908,11792,85279,85279
58402908,62,85346,85346
58402908,63,85362,85362
58402908,64,85405,85405
58402908,1,85457,85457
58402908,2,85483,85483
58402908,7,85494,85494
58402908,11,85540,85540
58402908,17863,85704,85704
58402908,1798,85774,85774
58402908,1799,85810,85810
58402908,11799,85939,85939
58402908,11802,85970,85970
58402908,11803,86028,86028
58402908,1804,86072,86072
58402908,1805,86110,86110
58402908,1806,86163,86163
58402908,1807,86282,86282
58402908,1808,86328,86328
58402908,1809,86353,86353
58402908,11809,86397,86397
58402908,1810,96,96
58402908,1811,246,246
58402908,1812,298,298
58402908,1813,331,331
58402908,1814,365,365
58402908,1816,406,406
58402908,2755,446,446
58402908,1123,479,
58653470,37150,,84300
58653470,4453,84415,84415
58653470,4455,84487,84487
58653470,4456,84498,84498
58653470,4457,84515,84515
58653470,4458,84583,84583
58653470,4459,84639,84639
58653470,14460,84666,84666
58653470,4462,84759,84759
58653470,4463,84799,84799
58653470,14465,84853,84853
58653470,4465,84887,84887
58653470,4467,84921,84921
58653470,4469,84959,84959
58653470,4470,84973,84973
58653470,14470,84995,84995
58653470,4472,85065,85065
58653470,4473,85083,85083
58653470,4474,85091,85091
58653470,4475,85106,85106
58653470,4477,85121,85121
58653470,4479,85159,85159
58653470,4480,85171,85171
58653470,4481,85185,85185
58653470,4482,85208,85208
58653470,7302,85265,85265
58653470,7303,85278,85278
58653470,7304,85321,85321
58653470,7305,85329,85329
58653470,7306,85337,85337
58653470,7307,85368,85368
58653470,7308,85405,85405
58653470,4483,85432,85432
58653470,4484,85473,85473
58653470,4485,85510,85510
58653470,4486,85540,85540
58653470,4487,85588,85588
58653470,4488,85617,85617
58653470,4489,85642,85642
58653470,4490,85674,85674
58653470,4491,85726,85726
58653470,4492,85734,85734
58653470,4494,85755,85755
58653470,4495,85814,85814
58653470,4497,86010,86010
58653470,4498,86070,86070
58653470,4500,86107,86107
58653470,14717,86174,86174
58653470,4718,86296,86296
58653470,4720,86347,86347
58653470,4721,86375,86375
58653470,4722,24,24
58653470,8309,410,410
58653470,117,510,
58653621,15795,,83880
58653621,15782,83990,83990
58653621,5783,84036,84036
58653621,5784,84090,84090
58653621,4733,84155,84155
58653621,5786,84221,84221
58653621,15787,84262,84262
58653621,5788,84286,84286
58653621,5714,84374,84374
58653621,5715,84436,84436
58653621,5718,84481,84481
58653621,5719,84502,84502
58653621,5720,84548,84548
58653621,5721,84603,84603
58653621,5722,84618,84618
58653621,5723,84634,84634
58653621,5724,84655,84655
58653621,5725,84681,84681
58653621,5726,84695,84695
58653621,46170,84714,84714
58653621,5605,84763,84763
58653621,5606,84804,84804
58653621,5653,84841,84841
58653621,5728,84857,84857
58653621,5729,84910,84910
58653621,5730,84991,84991
58653621,5731,85012,85012
58653621,5732,85026,85026
58653621,5733,85060,85060
58653621,5734,85082,85082
58653621,5736,85145,85145
58653621,5737,85195,85195
58653621,5740,85274,
58870489,875,,82500
58870489,520,82651,82651
58870489,11521,82668,82668
58870489,5232,82709,82709
58870489,523,82754,82754
58870489,524,82799,82799
58870489,5240,82830,82830
58870489,525,82840,82840
58870489,526,82871,82871
58870489,527,82915,82915
58870489,528,82944,82944
58870489,529,83008,83008
58870489,530,83078,83078
58870489,507,83124,83124
58870489,508,83154,83154
58870489,509,83166,83166
58870489,510,83181,83181
58870489,532,83227,83227
58870489,533,83282,83282
58870489,534,83292,83292
58870489,334,83335,
58403419,64,,84505
58403419,1,84528,84528
58403419,2,84548,84548
58403419,6,84577,84577
58403419,10003,84636,84636
58403419,57,84695,84695
58403419,58,84727,84727
58403419,10590,84808,84808
58403419,87,84877,84877
58403419,188,84998,84998
58403419,89,85035,85035
58403419,91,85094,85094
58403419,93,85192,85192
58403419,95,85258,85258
58403419,97,85393,85393
58403419,99,85455,85455
58403419,101,85546,85546
58403419,102,85635,85635
58403419,104,85704,85704
58403419,106,85754,85754
58403419,107,85769,85769
58403419,108,85796,85796
58403419,109,85856,85856
58403419,110,85877,
58556867,20761,,85200
58556867,2310,85340,85340
58556867,2312,85417,85417
58556867,2314,85479,85479
58556867,23151,85553,85553
58556867,2316,85611,85611
58556867,2318,85664,85664
58556867,2319,85687,85687
58556867,2320,85721,85721
58556867,2321,85780,85780
58556867,2271,85804,85804
58556867,2273,85856,85856
58556867,2274,85896,85896
58556867,22751,85930,85930
58556867,2275,85958,85958
58556867,2276,85981,85981
58556867,2277,86002,86002
58556867,2278,86027,86027
58556867,2279,86061,86061
58556867,2280,86080,86080
58556867,2281,86097,86097
58556867,2282,86129,86129
58556867,2283,86151,86151
58556867,2284,86181,86181
58556867,2285,86220,86220
58556867,2286,86266,86266
58556867,2287,86289,86289
58556867,2288,86313,86313
58556867,2290,86346,86346
58556867,2291,86371,86371
58556867,2292,86394,86394
58556867,2293,14,14
58556867,7922,36,
58646166,70036,,82740
58646166,70034,82835,82883
58646166,70032,83051,83113
58646166,70278,83169,83220
58646166,70030,83292,83348
58646166,70028,83528,83581
58646166,70026,83682,83716
58646166,70024,83778,83823
58646166,70022,83863,83929
58646166,70020,83944,84001
58646166,70018,84028,84070
58646166,70016,84096,84111
58646166,70014,84209,84274
58646166,70012,84426,84492
58646166,70010,84537,84592
58646166,70008,84658,84721
58646166,70006,84794,84839
58646166,70004,84938,85004
58646166,70002,85094,85147
58646166,70001,85246,
58653334,117,,82800
58653334,7415,83683,83683
58653334,7417,83730,83730
58653334,7418,83765,83765
58653334,7419,83780,83780
58653334,17419,83810,83810
58653334,7420,83857,83857
58653334,7422,83878,83878
58653334,17422,83886,83886
58653334,7423,83906,83906
58653334,7424,83936,83936
58653334,7426,83956,83956
58653334,7427,83963,83963
58653334,7429,83976,83976
58653334,17429,83997,83997
58653334,7430,84008,84008
58653334,7431,84050,84050
58653334,7432,84057,84057
58653334,7433,84069,84069
58653334,7434,84083,84083
58653334,7435,84097,84097
58653334,7436,84109,84109
58653334,7437,84118,84118
58653334,7438,84129,84129
58653334,7439,84173,84173
58653334,7440,84207,84207
58653334,7441,84217,84217
58653334,7442,84225,84225
58653334,7443,84242,84242
58653334,7445,84265,84265
58653334,7446,84273,84273
58653334,7447,84293,84293
58653334,7448,84319,84319
58653334,7449,84332,84332
58653334,17449,84342,84342
58653334,7450,84351,84351
58653334,7451,84361,84361
58653334,7452,84386,84386
58653334,4521,84422,84422
58653334,4522,84449,84449
58653334,4523,84486,84486
58653334,4524,84511,84511
58653334,4525,84544,84544
58653334,6822,84572,84572
58653334,6824,84606,84606
58653334,6827,84643,84643
58653334,6773,84685,84685
58653334,14748,84732,
58871216,10642,,83700
58871216,596,83868,83868
58871216,597,83892,83892
58871216,598,83910,83910
58871216,599,83942,83942
58871216,600,83961,83961
58871216,601,83983,83983
58871216,6022,84036,84036
58871216,6428,84076,84076
58871216,6430,84147,84147
58871216,6431,84166,84166
58871216,6432,84183,84183
58871216,6433,84212,84212
58871216,16434,84340,84340
58871216,26434,84350,84350
58871216,36434,84392,84392
